OBJECTID,ID_0,ISO,NAME_0,ID_1,NAME_1,TYPE_1,OID_,States,AverageAnnualTemperature,Year_Converted
15,105,IND,India,15,Jammu and Kashmir,State,1,Jammu and Kashmir,-1.6799999,01-01-1901 00:00
15,105,IND,India,15,Jammu and Kashmir,State,2,Jammu and Kashmir,-1.5599999,01-01-1902 00:00
15,105,IND,India,15,Jammu and Kashmir,State,3,Jammu and Kashmir,-2.27,01-01-1903 00:00
15,105,IND,India,15,Jammu and Kashmir,State,4,Jammu and Kashmir,-1.8200001,01-01-1904 00:00
15,105,IND,India,15,Jammu and Kashmir,State,5,Jammu and Kashmir,-2.5,01-01-1905 00:00
15,105,IND,India,15,Jammu and Kashmir,State,6,Jammu and Kashmir,-1.8,01-01-1906 00:00
15,105,IND,India,15,Jammu and Kashmir,State,7,Jammu and Kashmir,-2.22,01-01-1907 00:00
15,105,IND,India,15,Jammu and Kashmir,State,8,Jammu and Kashmir,-1.86,01-01-1908 00:00
15,105,IND,India,15,Jammu and Kashmir,State,9,Jammu and Kashmir,-1.99,01-01-1909 00:00
15,105,IND,India,15,Jammu and Kashmir,State,10,Jammu and Kashmir,-2.1300001,01-01-1910 00:00
15,105,IND,India,15,Jammu and Kashmir,State,11,Jammu and Kashmir,-1.8,01-01-1911 00:00
15,105,IND,India,15,Jammu and Kashmir,State,12,Jammu and Kashmir,-1.6900001,01-01-1912 00:00
15,105,IND,India,15,Jammu and Kashmir,State,13,Jammu and Kashmir,-2.3599999,01-01-1913 00:00
15,105,IND,India,15,Jammu and Kashmir,State,14,Jammu and Kashmir,-1.84,01-01-1914 00:00
15,105,IND,India,15,Jammu and Kashmir,State,15,Jammu and Kashmir,-1.28,01-01-1915 00:00
15,105,IND,India,15,Jammu and Kashmir,State,16,Jammu and Kashmir,-1.58,01-01-1916 00:00
15,105,IND,India,15,Jammu and Kashmir,State,17,Jammu and Kashmir,-2.25,01-01-1917 00:00
15,105,IND,India,15,Jammu and Kashmir,State,18,Jammu and Kashmir,-1.99,01-01-1918 00:00
15,105,IND,India,15,Jammu and Kashmir,State,19,Jammu and Kashmir,-2.3499999,01-01-1919 00:00
15,105,IND,India,15,Jammu and Kashmir,State,20,Jammu and Kashmir,-2.4000001,01-01-1920 00:00
15,105,IND,India,15,Jammu and Kashmir,State,21,Jammu and Kashmir,-1.47,01-01-1921 00:00
15,105,IND,India,15,Jammu and Kashmir,State,22,Jammu and Kashmir,-1.58,01-01-1922 00:00
15,105,IND,India,15,Jammu and Kashmir,State,23,Jammu and Kashmir,-1.9400001,01-01-1923 00:00
15,105,IND,India,15,Jammu and Kashmir,State,24,Jammu and Kashmir,-1.9,01-01-1924 00:00
15,105,IND,India,15,Jammu and Kashmir,State,25,Jammu and Kashmir,-2.05,01-01-1925 00:00
15,105,IND,India,15,Jammu and Kashmir,State,26,Jammu and Kashmir,-2.1800001,01-01-1926 00:00
15,105,IND,India,15,Jammu and Kashmir,State,27,Jammu and Kashmir,-2.0999999,01-01-1927 00:00
15,105,IND,India,15,Jammu and Kashmir,State,28,Jammu and Kashmir,-1.65,01-01-1928 00:00
15,105,IND,India,15,Jammu and Kashmir,State,29,Jammu and Kashmir,-1.99,01-01-1929 00:00
15,105,IND,India,15,Jammu and Kashmir,State,30,Jammu and Kashmir,-2.22,01-01-1930 00:00
15,105,IND,India,15,Jammu and Kashmir,State,31,Jammu and Kashmir,-1.5599999,01-01-1931 00:00
15,105,IND,India,15,Jammu and Kashmir,State,32,Jammu and Kashmir,-1.4299999,01-01-1932 00:00
15,105,IND,India,15,Jammu and Kashmir,State,33,Jammu and Kashmir,-2.0899999,01-01-1933 00:00
15,105,IND,India,15,Jammu and Kashmir,State,34,Jammu and Kashmir,-1.77,01-01-1934 00:00
15,105,IND,India,15,Jammu and Kashmir,State,35,Jammu and Kashmir,-2.22,01-01-1935 00:00
15,105,IND,India,15,Jammu and Kashmir,State,36,Jammu and Kashmir,-1.89,01-01-1936 00:00
15,105,IND,India,15,Jammu and Kashmir,State,37,Jammu and Kashmir,-2.0799999,01-01-1937 00:00
15,105,IND,India,15,Jammu and Kashmir,State,38,Jammu and Kashmir,-1.8099999,01-01-1938 00:00
15,105,IND,India,15,Jammu and Kashmir,State,39,Jammu and Kashmir,-1.83,01-01-1939 00:00
15,105,IND,India,15,Jammu and Kashmir,State,40,Jammu and Kashmir,-1.64,01-01-1940 00:00
15,105,IND,India,15,Jammu and Kashmir,State,41,Jammu and Kashmir,-0.65,01-01-1941 00:00
15,105,IND,India,15,Jammu and Kashmir,State,42,Jammu and Kashmir,-1.42,01-01-1942 00:00
15,105,IND,India,15,Jammu and Kashmir,State,43,Jammu and Kashmir,-1.47,01-01-1943 00:00
15,105,IND,India,15,Jammu and Kashmir,State,44,Jammu and Kashmir,-1.78,01-01-1944 00:00
15,105,IND,India,15,Jammu and Kashmir,State,45,Jammu and Kashmir,-1.98,01-01-1945 00:00
15,105,IND,India,15,Jammu and Kashmir,State,46,Jammu and Kashmir,-0.95,01-01-1946 00:00
15,105,IND,India,15,Jammu and Kashmir,State,47,Jammu and Kashmir,-1.1,01-01-1947 00:00
15,105,IND,India,15,Jammu and Kashmir,State,48,Jammu and Kashmir,-1.8099999,01-01-1948 00:00
15,105,IND,India,15,Jammu and Kashmir,State,49,Jammu and Kashmir,-1.5599999,01-01-1949 00:00
15,105,IND,India,15,Jammu and Kashmir,State,50,Jammu and Kashmir,-2.3299999,01-01-1950 00:00
15,105,IND,India,15,Jammu and Kashmir,State,51,Jammu and Kashmir,-1.72,01-01-1951 00:00
15,105,IND,India,15,Jammu and Kashmir,State,52,Jammu and Kashmir,-1.48,01-01-1952 00:00
15,105,IND,India,15,Jammu and Kashmir,State,53,Jammu and Kashmir,-1.1,01-01-1953 00:00
15,105,IND,India,15,Jammu and Kashmir,State,54,Jammu and Kashmir,-1.88,01-01-1954 00:00
15,105,IND,India,15,Jammu and Kashmir,State,55,Jammu and Kashmir,-1.71,01-01-1955 00:00
15,105,IND,India,15,Jammu and Kashmir,State,56,Jammu and Kashmir,-1.4400001,01-01-1956 00:00
15,105,IND,India,15,Jammu and Kashmir,State,57,Jammu and Kashmir,-2.3699999,01-01-1957 00:00
15,105,IND,India,15,Jammu and Kashmir,State,58,Jammu and Kashmir,-1.26,01-01-1958 00:00
15,105,IND,India,15,Jammu and Kashmir,State,59,Jammu and Kashmir,-1.62,01-01-1959 00:00
15,105,IND,India,15,Jammu and Kashmir,State,60,Jammu and Kashmir,-1.55,01-01-1960 00:00
15,105,IND,India,15,Jammu and Kashmir,State,61,Jammu and Kashmir,-1.78,01-01-1961 00:00
15,105,IND,India,15,Jammu and Kashmir,State,62,Jammu and Kashmir,-1.67,01-01-1962 00:00
15,105,IND,India,15,Jammu and Kashmir,State,63,Jammu and Kashmir,-1.41,01-01-1963 00:00
15,105,IND,India,15,Jammu and Kashmir,State,64,Jammu and Kashmir,-1.84,01-01-1964 00:00
15,105,IND,India,15,Jammu and Kashmir,State,65,Jammu and Kashmir,-1.77,01-01-1965 00:00
15,105,IND,India,15,Jammu and Kashmir,State,66,Jammu and Kashmir,-1.75,01-01-1966 00:00
15,105,IND,India,15,Jammu and Kashmir,State,67,Jammu and Kashmir,-2.0999999,01-01-1967 00:00
15,105,IND,India,15,Jammu and Kashmir,State,68,Jammu and Kashmir,-2.03,01-01-1968 00:00
15,105,IND,India,15,Jammu and Kashmir,State,69,Jammu and Kashmir,-1.45,01-01-1969 00:00
15,105,IND,India,15,Jammu and Kashmir,State,70,Jammu and Kashmir,-1.26,01-01-1970 00:00
15,105,IND,India,15,Jammu and Kashmir,State,71,Jammu and Kashmir,-1.39,01-01-1971 00:00
15,105,IND,India,15,Jammu and Kashmir,State,72,Jammu and Kashmir,-1.8,01-01-1972 00:00
15,105,IND,India,15,Jammu and Kashmir,State,73,Jammu and Kashmir,-1.33,01-01-1973 00:00
15,105,IND,India,15,Jammu and Kashmir,State,74,Jammu and Kashmir,-1.98,01-01-1974 00:00
15,105,IND,India,15,Jammu and Kashmir,State,75,Jammu and Kashmir,-2.3499999,01-01-1975 00:00
15,105,IND,India,15,Jammu and Kashmir,State,76,Jammu and Kashmir,-2.02,01-01-1976 00:00
15,105,IND,India,15,Jammu and Kashmir,State,77,Jammu and Kashmir,-1.52,01-01-1977 00:00
15,105,IND,India,15,Jammu and Kashmir,State,78,Jammu and Kashmir,-1.73,01-01-1978 00:00
15,105,IND,India,15,Jammu and Kashmir,State,79,Jammu and Kashmir,-1.75,01-01-1979 00:00
15,105,IND,India,15,Jammu and Kashmir,State,80,Jammu and Kashmir,-1.38,01-01-1980 00:00
15,105,IND,India,15,Jammu and Kashmir,State,81,Jammu and Kashmir,-1.8200001,01-01-1981 00:00
15,105,IND,India,15,Jammu and Kashmir,State,82,Jammu and Kashmir,-2.1600001,01-01-1982 00:00
15,105,IND,India,15,Jammu and Kashmir,State,83,Jammu and Kashmir,-2.4000001,01-01-1983 00:00
15,105,IND,India,15,Jammu and Kashmir,State,84,Jammu and Kashmir,-1.73,01-01-1984 00:00
15,105,IND,India,15,Jammu and Kashmir,State,85,Jammu and Kashmir,-1.35,01-01-1985 00:00
15,105,IND,India,15,Jammu and Kashmir,State,86,Jammu and Kashmir,-2.22,01-01-1986 00:00
15,105,IND,India,15,Jammu and Kashmir,State,87,Jammu and Kashmir,-1.65,01-01-1987 00:00
15,105,IND,India,15,Jammu and Kashmir,State,88,Jammu and Kashmir,-1.3200001,01-01-1988 00:00
15,105,IND,India,15,Jammu and Kashmir,State,89,Jammu and Kashmir,-2.3099999,01-01-1989 00:00
15,105,IND,India,15,Jammu and Kashmir,State,90,Jammu and Kashmir,-1.47,01-01-1990 00:00
15,105,IND,India,15,Jammu and Kashmir,State,91,Jammu and Kashmir,-2.0899999,01-01-1991 00:00
15,105,IND,India,15,Jammu and Kashmir,State,92,Jammu and Kashmir,-2.01,01-01-1992 00:00
15,105,IND,India,15,Jammu and Kashmir,State,93,Jammu and Kashmir,-1.58,01-01-1993 00:00
15,105,IND,India,15,Jammu and Kashmir,State,94,Jammu and Kashmir,-1.48,01-01-1994 00:00
15,105,IND,India,15,Jammu and Kashmir,State,95,Jammu and Kashmir,-1.91,01-01-1995 00:00
15,105,IND,India,15,Jammu and Kashmir,State,96,Jammu and Kashmir,-1.71,01-01-1996 00:00
15,105,IND,India,15,Jammu and Kashmir,State,97,Jammu and Kashmir,-1.9400001,01-01-1997 00:00
15,105,IND,India,15,Jammu and Kashmir,State,98,Jammu and Kashmir,-1.26,01-01-1998 00:00
15,105,IND,India,15,Jammu and Kashmir,State,99,Jammu and Kashmir,-0.59,01-01-1999 00:00
15,105,IND,India,15,Jammu and Kashmir,State,100,Jammu and Kashmir,-0.91,01-01-2000 00:00
15,105,IND,India,15,Jammu and Kashmir,State,101,Jammu and Kashmir,-0.7,01-01-2001 00:00
15,105,IND,India,15,Jammu and Kashmir,State,102,Jammu and Kashmir,-0.91,01-01-2002 00:00
15,105,IND,India,15,Jammu and Kashmir,State,103,Jammu and Kashmir,-1.3099999,01-01-2003 00:00
15,105,IND,India,15,Jammu and Kashmir,State,104,Jammu and Kashmir,-0.65,01-01-2004 00:00
15,105,IND,India,15,Jammu and Kashmir,State,105,Jammu and Kashmir,-1.4400001,01-01-2005 00:00
15,105,IND,India,15,Jammu and Kashmir,State,106,Jammu and Kashmir,-0.76,01-01-2006 00:00
15,105,IND,India,15,Jammu and Kashmir,State,107,Jammu and Kashmir,-0.56,01-01-2007 00:00
15,105,IND,India,15,Jammu and Kashmir,State,108,Jammu and Kashmir,-1.0599999,01-01-2008 00:00
15,105,IND,India,15,Jammu and Kashmir,State,109,Jammu and Kashmir,-0.54,01-01-2009 00:00
15,105,IND,India,15,Jammu and Kashmir,State,110,Jammu and Kashmir,-0.57,01-01-2010 00:00
15,105,IND,India,15,Jammu and Kashmir,State,111,Jammu and Kashmir,-0.89,01-01-2011 00:00
15,105,IND,India,15,Jammu and Kashmir,State,112,Jammu and Kashmir,-1.23,01-01-2012 00:00
15,105,IND,India,15,Jammu and Kashmir,State,113,Jammu and Kashmir,-0.78,01-01-2013 00:00
15,105,IND,India,15,Jammu and Kashmir,State,114,Jammu and Kashmir,-1.2,01-01-2014 00:00
15,105,IND,India,15,Jammu and Kashmir,State,115,Jammu and Kashmir,-0.87,01-01-2015 00:00
15,105,IND,India,15,Jammu and Kashmir,State,116,Jammu and Kashmir,-0.06,01-01-2016 00:00
15,105,IND,India,15,Jammu and Kashmir,State,117,Jammu and Kashmir,-0.53,01-01-2017 00:00
15,105,IND,India,15,Jammu and Kashmir,State,118,Jammu and Kashmir,-0.6,01-01-2018 00:00
15,105,IND,India,15,Jammu and Kashmir,State,119,Jammu and Kashmir,-1.12,01-01-2019 00:00
15,105,IND,India,15,Jammu and Kashmir,State,120,Jammu and Kashmir,-1.0700001,01-01-2020 00:00
32,105,IND,India,32,Telangana,State,121,Telangana,-1.6799999,01-01-1901 00:00
32,105,IND,India,32,Telangana,State,122,Telangana,-1.5599999,01-01-1902 00:00
32,105,IND,India,32,Telangana,State,123,Telangana,-2.27,01-01-1903 00:00
32,105,IND,India,32,Telangana,State,124,Telangana,-1.8200001,01-01-1904 00:00
32,105,IND,India,32,Telangana,State,125,Telangana,-2.5,01-01-1905 00:00
32,105,IND,India,32,Telangana,State,126,Telangana,-1.8,01-01-1906 00:00
32,105,IND,India,32,Telangana,State,127,Telangana,-2.22,01-01-1907 00:00
32,105,IND,India,32,Telangana,State,128,Telangana,-1.86,01-01-1908 00:00
32,105,IND,India,32,Telangana,State,129,Telangana,-1.99,01-01-1909 00:00
32,105,IND,India,32,Telangana,State,130,Telangana,-2.1300001,01-01-1910 00:00
32,105,IND,India,32,Telangana,State,131,Telangana,-1.8,01-01-1911 00:00
32,105,IND,India,32,Telangana,State,132,Telangana,-1.6900001,01-01-1912 00:00
32,105,IND,India,32,Telangana,State,133,Telangana,-2.3599999,01-01-1913 00:00
32,105,IND,India,32,Telangana,State,134,Telangana,-1.84,01-01-1914 00:00
32,105,IND,India,32,Telangana,State,135,Telangana,-1.28,01-01-1915 00:00
32,105,IND,India,32,Telangana,State,136,Telangana,-1.58,01-01-1916 00:00
32,105,IND,India,32,Telangana,State,137,Telangana,-2.25,01-01-1917 00:00
32,105,IND,India,32,Telangana,State,138,Telangana,-1.99,01-01-1918 00:00
32,105,IND,India,32,Telangana,State,139,Telangana,-2.3499999,01-01-1919 00:00
32,105,IND,India,32,Telangana,State,140,Telangana,-2.4000001,01-01-1920 00:00
32,105,IND,India,32,Telangana,State,141,Telangana,-1.47,01-01-1921 00:00
32,105,IND,India,32,Telangana,State,142,Telangana,-1.58,01-01-1922 00:00
32,105,IND,India,32,Telangana,State,143,Telangana,-1.9400001,01-01-1923 00:00
32,105,IND,India,32,Telangana,State,144,Telangana,-1.9,01-01-1924 00:00
32,105,IND,India,32,Telangana,State,145,Telangana,-2.05,01-01-1925 00:00
32,105,IND,India,32,Telangana,State,146,Telangana,-2.1800001,01-01-1926 00:00
32,105,IND,India,32,Telangana,State,147,Telangana,-2.0999999,01-01-1927 00:00
32,105,IND,India,32,Telangana,State,148,Telangana,-1.65,01-01-1928 00:00
32,105,IND,India,32,Telangana,State,149,Telangana,-1.99,01-01-1929 00:00
32,105,IND,India,32,Telangana,State,150,Telangana,-2.22,01-01-1930 00:00
32,105,IND,India,32,Telangana,State,151,Telangana,-1.5599999,01-01-1931 00:00
32,105,IND,India,32,Telangana,State,152,Telangana,-1.4299999,01-01-1932 00:00
32,105,IND,India,32,Telangana,State,153,Telangana,-2.0899999,01-01-1933 00:00
32,105,IND,India,32,Telangana,State,154,Telangana,-1.77,01-01-1934 00:00
32,105,IND,India,32,Telangana,State,155,Telangana,-2.22,01-01-1935 00:00
32,105,IND,India,32,Telangana,State,156,Telangana,-1.89,01-01-1936 00:00
32,105,IND,India,32,Telangana,State,157,Telangana,-2.0799999,01-01-1937 00:00
32,105,IND,India,32,Telangana,State,158,Telangana,-1.8099999,01-01-1938 00:00
32,105,IND,India,32,Telangana,State,159,Telangana,-1.83,01-01-1939 00:00
32,105,IND,India,32,Telangana,State,160,Telangana,-1.64,01-01-1940 00:00
32,105,IND,India,32,Telangana,State,161,Telangana,-0.65,01-01-1941 00:00
32,105,IND,India,32,Telangana,State,162,Telangana,-1.42,01-01-1942 00:00
32,105,IND,India,32,Telangana,State,163,Telangana,-1.47,01-01-1943 00:00
32,105,IND,India,32,Telangana,State,164,Telangana,-1.78,01-01-1944 00:00
32,105,IND,India,32,Telangana,State,165,Telangana,-1.98,01-01-1945 00:00
32,105,IND,India,32,Telangana,State,166,Telangana,-0.95,01-01-1946 00:00
32,105,IND,India,32,Telangana,State,167,Telangana,-1.1,01-01-1947 00:00
32,105,IND,India,32,Telangana,State,168,Telangana,-1.8099999,01-01-1948 00:00
32,105,IND,India,32,Telangana,State,169,Telangana,-1.5599999,01-01-1949 00:00
32,105,IND,India,32,Telangana,State,170,Telangana,-2.3299999,01-01-1950 00:00
32,105,IND,India,32,Telangana,State,171,Telangana,-1.72,01-01-1951 00:00
32,105,IND,India,32,Telangana,State,172,Telangana,-1.48,01-01-1952 00:00
32,105,IND,India,32,Telangana,State,173,Telangana,-1.1,01-01-1953 00:00
32,105,IND,India,32,Telangana,State,174,Telangana,-1.88,01-01-1954 00:00
32,105,IND,India,32,Telangana,State,175,Telangana,-1.71,01-01-1955 00:00
32,105,IND,India,32,Telangana,State,176,Telangana,-1.4400001,01-01-1956 00:00
32,105,IND,India,32,Telangana,State,177,Telangana,-2.3699999,01-01-1957 00:00
32,105,IND,India,32,Telangana,State,178,Telangana,-1.26,01-01-1958 00:00
32,105,IND,India,32,Telangana,State,179,Telangana,-1.62,01-01-1959 00:00
32,105,IND,India,32,Telangana,State,180,Telangana,-1.55,01-01-1960 00:00
32,105,IND,India,32,Telangana,State,181,Telangana,-1.78,01-01-1961 00:00
32,105,IND,India,32,Telangana,State,182,Telangana,-1.67,01-01-1962 00:00
32,105,IND,India,32,Telangana,State,183,Telangana,-1.41,01-01-1963 00:00
32,105,IND,India,32,Telangana,State,184,Telangana,-1.84,01-01-1964 00:00
32,105,IND,India,32,Telangana,State,185,Telangana,-1.77,01-01-1965 00:00
32,105,IND,India,32,Telangana,State,186,Telangana,-1.75,01-01-1966 00:00
32,105,IND,India,32,Telangana,State,187,Telangana,-2.0999999,01-01-1967 00:00
32,105,IND,India,32,Telangana,State,188,Telangana,-2.03,01-01-1968 00:00
32,105,IND,India,32,Telangana,State,189,Telangana,-1.45,01-01-1969 00:00
32,105,IND,India,32,Telangana,State,190,Telangana,-1.26,01-01-1970 00:00
32,105,IND,India,32,Telangana,State,191,Telangana,-1.39,01-01-1971 00:00
32,105,IND,India,32,Telangana,State,192,Telangana,-1.8,01-01-1972 00:00
32,105,IND,India,32,Telangana,State,193,Telangana,-1.33,01-01-1973 00:00
32,105,IND,India,32,Telangana,State,194,Telangana,-1.98,01-01-1974 00:00
32,105,IND,India,32,Telangana,State,195,Telangana,-2.3499999,01-01-1975 00:00
32,105,IND,India,32,Telangana,State,196,Telangana,-2.02,01-01-1976 00:00
32,105,IND,India,32,Telangana,State,197,Telangana,-1.52,01-01-1977 00:00
32,105,IND,India,32,Telangana,State,198,Telangana,-1.73,01-01-1978 00:00
32,105,IND,India,32,Telangana,State,199,Telangana,-1.75,01-01-1979 00:00
32,105,IND,India,32,Telangana,State,200,Telangana,-1.38,01-01-1980 00:00
32,105,IND,India,32,Telangana,State,201,Telangana,-1.8200001,01-01-1981 00:00
32,105,IND,India,32,Telangana,State,202,Telangana,-2.1600001,01-01-1982 00:00
32,105,IND,India,32,Telangana,State,203,Telangana,-2.4000001,01-01-1983 00:00
32,105,IND,India,32,Telangana,State,204,Telangana,-1.73,01-01-1984 00:00
32,105,IND,India,32,Telangana,State,205,Telangana,-1.35,01-01-1985 00:00
32,105,IND,India,32,Telangana,State,206,Telangana,-2.22,01-01-1986 00:00
32,105,IND,India,32,Telangana,State,207,Telangana,-1.65,01-01-1987 00:00
32,105,IND,India,32,Telangana,State,208,Telangana,-1.3200001,01-01-1988 00:00
32,105,IND,India,32,Telangana,State,209,Telangana,-2.3099999,01-01-1989 00:00
32,105,IND,India,32,Telangana,State,210,Telangana,-1.47,01-01-1990 00:00
32,105,IND,India,32,Telangana,State,211,Telangana,-2.0899999,01-01-1991 00:00
32,105,IND,India,32,Telangana,State,212,Telangana,-2.01,01-01-1992 00:00
32,105,IND,India,32,Telangana,State,213,Telangana,-1.58,01-01-1993 00:00
32,105,IND,India,32,Telangana,State,214,Telangana,-1.48,01-01-1994 00:00
32,105,IND,India,32,Telangana,State,215,Telangana,-1.91,01-01-1995 00:00
32,105,IND,India,32,Telangana,State,216,Telangana,-1.71,01-01-1996 00:00
32,105,IND,India,32,Telangana,State,217,Telangana,-1.9400001,01-01-1997 00:00
32,105,IND,India,32,Telangana,State,218,Telangana,-1.26,01-01-1998 00:00
32,105,IND,India,32,Telangana,State,219,Telangana,-0.59,01-01-1999 00:00
32,105,IND,India,32,Telangana,State,220,Telangana,-0.91,01-01-2000 00:00
32,105,IND,India,32,Telangana,State,221,Telangana,-0.7,01-01-2001 00:00
32,105,IND,India,32,Telangana,State,222,Telangana,-0.91,01-01-2002 00:00
32,105,IND,India,32,Telangana,State,223,Telangana,-1.3099999,01-01-2003 00:00
32,105,IND,India,32,Telangana,State,224,Telangana,-0.65,01-01-2004 00:00
32,105,IND,India,32,Telangana,State,225,Telangana,-1.4400001,01-01-2005 00:00
32,105,IND,India,32,Telangana,State,226,Telangana,-0.76,01-01-2006 00:00
32,105,IND,India,32,Telangana,State,227,Telangana,-0.56,01-01-2007 00:00
32,105,IND,India,32,Telangana,State,228,Telangana,-1.0599999,01-01-2008 00:00
32,105,IND,India,32,Telangana,State,229,Telangana,-0.54,01-01-2009 00:00
32,105,IND,India,32,Telangana,State,230,Telangana,-0.57,01-01-2010 00:00
32,105,IND,India,32,Telangana,State,231,Telangana,-0.89,01-01-2011 00:00
32,105,IND,India,32,Telangana,State,232,Telangana,-1.23,01-01-2012 00:00
32,105,IND,India,32,Telangana,State,233,Telangana,-0.78,01-01-2013 00:00
32,105,IND,India,32,Telangana,State,234,Telangana,-1.2,01-01-2014 00:00
32,105,IND,India,32,Telangana,State,235,Telangana,-0.87,01-01-2015 00:00
32,105,IND,India,32,Telangana,State,236,Telangana,-0.06,01-01-2016 00:00
32,105,IND,India,32,Telangana,State,237,Telangana,-0.53,01-01-2017 00:00
32,105,IND,India,32,Telangana,State,238,Telangana,-0.6,01-01-2018 00:00
32,105,IND,India,32,Telangana,State,239,Telangana,-1.12,01-01-2019 00:00
32,105,IND,India,32,Telangana,State,240,Telangana,-1.0700001,01-01-2020 00:00
1,105,IND,India,1,Andaman and Nicobar,Union Territor,241,Andaman and Nicobar,27.8099995,01-01-1901 00:00
1,105,IND,India,1,Andaman and Nicobar,Union Territor,242,Andaman and Nicobar,27.8400002,01-01-1902 00:00
1,105,IND,India,1,Andaman and Nicobar,Union Territor,243,Andaman and Nicobar,27.6299992,01-01-1903 00:00
1,105,IND,India,1,Andaman and Nicobar,Union Territor,244,Andaman and Nicobar,27.2900009,01-01-1904 00:00
1,105,IND,India,1,Andaman and Nicobar,Union Territor,245,Andaman and Nicobar,27.7999992,01-01-1905 00:00
1,105,IND,India,1,Andaman and Nicobar,Union Territor,246,Andaman and Nicobar,27.9200001,01-01-1906 00:00
1,105,IND,India,1,Andaman and Nicobar,Union Territor,247,Andaman and Nicobar,27.3099995,01-01-1907 00:00
1,105,IND,India,1,Andaman and Nicobar,Union Territor,248,Andaman and Nicobar,27.2399998,01-01-1908 00:00
1,105,IND,India,1,Andaman and Nicobar,Union Territor,249,Andaman and Nicobar,27.25,01-01-1909 00:00
1,105,IND,India,1,Andaman and Nicobar,Union Territor,250,Andaman and Nicobar,27.2000008,01-01-1910 00:00
1,105,IND,India,1,Andaman and Nicobar,Union Territor,251,Andaman and Nicobar,27.4500008,01-01-1911 00:00
1,105,IND,India,1,Andaman and Nicobar,Union Territor,252,Andaman and Nicobar,27.4500008,01-01-1912 00:00
1,105,IND,India,1,Andaman and Nicobar,Union Territor,253,Andaman and Nicobar,27.5100002,01-01-1913 00:00
1,105,IND,India,1,Andaman and Nicobar,Union Territor,254,Andaman and Nicobar,27.5200005,01-01-1914 00:00
1,105,IND,India,1,Andaman and Nicobar,Union Territor,255,Andaman and Nicobar,27.5400009,01-01-1915 00:00
1,105,IND,India,1,Andaman and Nicobar,Union Territor,256,Andaman and Nicobar,27.2000008,01-01-1916 00:00
1,105,IND,India,1,Andaman and Nicobar,Union Territor,257,Andaman and Nicobar,27.1100006,01-01-1917 00:00
1,105,IND,India,1,Andaman and Nicobar,Union Territor,258,Andaman and Nicobar,27.2399998,01-01-1918 00:00
1,105,IND,India,1,Andaman and Nicobar,Union Territor,259,Andaman and Nicobar,27.7700005,01-01-1919 00:00
1,105,IND,India,1,Andaman and Nicobar,Union Territor,260,Andaman and Nicobar,27.3099995,01-01-1920 00:00
1,105,IND,India,1,Andaman and Nicobar,Union Territor,261,Andaman and Nicobar,27.2600002,01-01-1921 00:00
1,105,IND,India,1,Andaman and Nicobar,Union Territor,262,Andaman and Nicobar,27.0200005,01-01-1922 00:00
1,105,IND,India,1,Andaman and Nicobar,Union Territor,263,Andaman and Nicobar,27.0900002,01-01-1923 00:00
1,105,IND,India,1,Andaman and Nicobar,Union Territor,264,Andaman and Nicobar,27.2700005,01-01-1924 00:00
1,105,IND,India,1,Andaman and Nicobar,Union Territor,265,Andaman and Nicobar,27.1700001,01-01-1925 00:00
1,105,IND,India,1,Andaman and Nicobar,Union Territor,266,Andaman and Nicobar,27.5400009,01-01-1926 00:00
1,105,IND,India,1,Andaman and Nicobar,Union Territor,267,Andaman and Nicobar,27.2399998,01-01-1927 00:00
1,105,IND,India,1,Andaman and Nicobar,Union Territor,268,Andaman and Nicobar,27.4200001,01-01-1928 00:00
1,105,IND,India,1,Andaman and Nicobar,Union Territor,269,Andaman and Nicobar,27.3600006,01-01-1929 00:00
1,105,IND,India,1,Andaman and Nicobar,Union Territor,270,Andaman and Nicobar,27.3500004,01-01-1930 00:00
1,105,IND,India,1,Andaman and Nicobar,Union Territor,271,Andaman and Nicobar,27.5699997,01-01-1931 00:00
1,105,IND,India,1,Andaman and Nicobar,Union Territor,272,Andaman and Nicobar,27.2600002,01-01-1932 00:00
1,105,IND,India,1,Andaman and Nicobar,Union Territor,273,Andaman and Nicobar,27.4699993,01-01-1933 00:00
1,105,IND,India,1,Andaman and Nicobar,Union Territor,274,Andaman and Nicobar,27.2900009,01-01-1934 00:00
1,105,IND,India,1,Andaman and Nicobar,Union Territor,275,Andaman and Nicobar,27.3400002,01-01-1935 00:00
1,105,IND,India,1,Andaman and Nicobar,Union Territor,276,Andaman and Nicobar,27.3400002,01-01-1936 00:00
1,105,IND,India,1,Andaman and Nicobar,Union Territor,277,Andaman and Nicobar,27.4099998,01-01-1937 00:00
1,105,IND,India,1,Andaman and Nicobar,Union Territor,278,Andaman and Nicobar,27.1399994,01-01-1938 00:00
1,105,IND,India,1,Andaman and Nicobar,Union Territor,279,Andaman and Nicobar,27.1399994,01-01-1939 00:00
1,105,IND,India,1,Andaman and Nicobar,Union Territor,280,Andaman and Nicobar,27.0499992,01-01-1940 00:00
1,105,IND,India,1,Andaman and Nicobar,Union Territor,281,Andaman and Nicobar,27.7700005,01-01-1941 00:00
1,105,IND,India,1,Andaman and Nicobar,Union Territor,282,Andaman and Nicobar,26.9200001,01-01-1942 00:00
1,105,IND,India,1,Andaman and Nicobar,Union Territor,283,Andaman and Nicobar,26.5699997,01-01-1943 00:00
